,Average,Final Value,Maximum,Minimum,Position,Standard Deviation,Strategy,User
40,0.995827229693532,0.9955979585647583,0.9977989792823792,0.9772560596466064,Post,0.002750902100859824,stduser,8
41,0.8217855817638338,0.9391049146652222,0.9493764042854309,0.21496698260307312,Pre,0.11038450072639276,stduser,8
42,0.9991430034860969,0.9987244606018066,1.0,0.9948979616165161,Post,0.0009580902113203639,stduser,9
43,0.9016262786462903,0.956632673740387,0.983418345451355,0.2946428656578064,Pre,0.11535051073692645,stduser,9
44,0.996793394908309,0.9994778037071228,0.9994778037071228,0.9864229559898376,Post,0.001873416678927868,stduser,10
45,0.880515665281564,0.9859007596969604,0.9859007596969604,0.22819843888282776,Pre,0.10543110810650164,stduser,10
46,0.9946140805259347,0.9944203495979309,0.996900200843811,0.983260989189148,Post,0.0017701381458402876,stduser,11
47,0.9361341507174075,0.9820210933685303,0.9857408404350281,0.17482951283454895,Pre,0.10771549952029645,stduser,11
48,0.9980729604139924,0.9989722371101379,1.0,0.9928057789802551,Post,0.0012652620173106762,stduser,12
49,0.9081930934917182,0.9886947870254517,0.989722490310669,0.17368961870670319,Pre,0.13927104840801743,stduser,12
50,0.9999553058296442,0.9994279146194458,1.0,0.9994279146194458,Post,0.00015352951700815464,stduser,13
51,0.9699835451319814,0.9959954023361206,0.9988558292388916,0.20480549335479736,Pre,0.10117324361286234,stduser,13
52,0.9896926786750555,0.99005526304245,0.9939226508140564,0.9823204278945923,Post,0.0022190306020846316,stduser_p2p,0
53,0.8446391571778804,0.9552485942840576,0.9580110311508179,0.12486188113689423,Pre,0.13593252110591422,stduser_p2p,0
54,0.9949516765773296,0.9957627058029175,0.9978813529014587,0.9894067645072937,Post,0.0017739955504677946,stduser_p2p,1
55,0.8270325718913227,0.9014830589294434,0.9427965879440308,0.23516948521137238,Pre,0.11038262471535089,stduser_p2p,1
56,0.9928017696365714,0.9911406636238098,0.9966777563095093,0.9833887219429016,Post,0.0024372616710653765,stduser_p2p,2
57,0.7458471783902496,0.7940199375152588,0.8261350989341736,0.19712071120738983,Pre,0.08357236388232138,stduser_p2p,2
58,0.8832236789166927,0.8815789222717285,0.9473684430122375,0.8026315569877625,Post,0.028440155950846743,stduser_p2p,4
59,0.4835526335518807,0.5921052694320679,0.6052631735801697,0.2368421107530594,Pre,0.05749525996910752,stduser_p2p,4
60,0.9972147457301617,0.9990205764770508,1.0,0.9921645522117615,Post,0.001541045849130714,stduser_p2p,5
61,0.6646363874897361,0.8707149624824524,0.9000979661941528,0.2546522915363312,Pre,0.17080987422099456,stduser_p2p,5
62,0.9996254295110703,1.0,1.0,0.9965753555297852,Post,0.0007006437078612631,stduser_p2p,6
63,0.9197702598758042,0.990867555141449,0.9942922592163086,0.16552510857582092,Pre,0.11301396284464661,stduser_p2p,6
64,0.6586174201220274,0.6969696879386902,0.7171717286109924,0.5959596037864685,Post,0.029781906512500945,stduser_p2p,7
65,0.45565025182440877,0.5353535413742065,0.5757575631141663,0.1818181872367859,Pre,0.0674322128435636,stduser_p2p,7
66,0.9947267202660441,0.9941306114196777,0.9977989792823792,0.9853264689445496,Post,0.0018198027636831629,stduser_p2p,8
67,0.8089806507341564,0.9376375675201416,0.9376375675201416,0.21496698260307312,Pre,0.10299796526290264,stduser_p2p,8
68,0.9985251696780324,0.9987244606018066,1.0,0.9948979616165161,Post,0.0007552271328872159,stduser_p2p,9
69,0.9341717166826129,0.9872449040412903,0.9948979616165161,0.2946428656578064,Pre,0.10527273041276061,stduser_p2p,9
70,0.9966465272009373,0.9968668222427368,0.9989556074142456,0.9864229559898376,Post,0.0017534427076358163,stduser_p2p,10
71,0.8797568562440574,0.9566579461097717,0.9812010526657104,0.22819843888282776,Pre,0.10231265766390311,stduser_p2p,10
72,0.9941975455731153,0.9950402975082397,0.9962802529335022,0.983260989189148,Post,0.0016342774974925287,stduser_p2p,11
73,0.9187945672310889,0.9299442172050476,0.9814011454582214,0.17482951283454895,Pre,0.10330240709893634,stduser_p2p,11
74,0.9982014298439026,0.9969167709350586,1.0,0.9928057789802551,Post,0.001464762002486774,stduser_p2p,12
75,0.9277524428907782,0.9835560321807861,0.9886947870254517,0.17368961870670319,Pre,0.12618495545206354,stduser_p2p,12
76,1.0,1.0,1.0,1.0,Post,0.0,stduser_p2p,13
77,0.9722897540777922,0.9982837438583374,0.9994279146194458,0.20480549335479736,Pre,0.10260508395883515,stduser_p2p,13
78,0.9889589045196772,0.9878453016281128,0.9922651648521423,0.9801105260848999,Post,0.0022727003078922415,weightuser,0
79,0.8484461347106844,0.9563536047935486,0.9596685171127319,0.12486188113689423,Pre,0.13818824042454972,weightuser,0
80,0.9950675396248698,0.9978813529014587,0.9978813529014587,0.9894067645072937,Post,0.001948070747981495,weightuser,1
81,0.8091068605426699,0.9088982939720154,0.9088982939720154,0.23516948521137238,Pre,0.108187912179201,weightuser,1
82,0.9909849120303988,0.9900332093238831,0.9944629073143005,0.9833887219429016,Post,0.0020705620426122295,weightuser,2
83,0.7437188567128032,0.7895902395248413,0.8361018896102905,0.19712071120738983,Pre,0.08933705672153881,weightuser,2
84,0.8628700645640492,0.8289473652839661,0.9473684430122375,0.7894737124443054,Post,0.04013998349434333,weightuser,4
85,0.46361019811592996,0.5526315569877625,0.5789473652839661,0.2368421107530594,Pre,0.07962096682324236,weightuser,4
86,0.9977962858974934,1.0,1.0,0.9921645522117615,Post,0.0017227323550406965,weightuser,5
87,0.7004468641243875,0.8697355389595032,0.9167482852935791,0.2546522915363312,Pre,0.16705355954888262,weightuser,5
88,0.9996967762708664,1.0,1.0,0.9977169036865234,Post,0.0005793493085320986,weightuser,6
89,0.9088898408226669,0.9851598143577576,0.9942922592163086,0.16552510857582092,Pre,0.10850922021332732,weightuser,6
90,0.6526199476793408,0.7272727489471436,0.7272727489471436,0.5555555820465088,Post,0.04357861047626324,weightuser,7
91,0.39756944542750716,0.4343434274196625,0.4848484992980957,0.1818181872367859,Pre,0.04504470269224705,weightuser,7
92,0.9952655117958784,0.994864284992218,0.9977989792823792,0.9860601425170898,Post,0.0016299008120766985,weightuser,8
93,0.8095423649065197,0.9170946478843689,0.9244313836097717,0.21496698260307312,Pre,0.10435607923193559,weightuser,8
94,0.998903845436871,0.9987244606018066,1.0,0.9948979616165161,Post,0.0011244053611492101,weightuser,9
95,0.9092793380841613,0.980867326259613,0.9846938848495483,0.2946428656578064,Pre,0.11482835475961724,weightuser,9
96,0.9966873219236732,0.9953002333641052,0.9994778037071228,0.9864229559898376,Post,0.0019191449196876017,weightuser,10
97,0.8771295691840351,0.9618799090385437,0.9859007596969604,0.22819843888282776,Pre,0.10793639429634486,weightuser,10
98,0.9943040991201997,0.9950402975082397,0.9956602454185486,0.983260989189148,Post,0.00159525535853416,weightuser,11
99,0.9321528286673129,0.9578425288200378,0.9721016883850098,0.17482951283454895,Pre,0.1024397606046098,weightuser,11
100,0.9980890201404691,0.9948612451553345,1.0,0.9928057789802551,Post,0.001429028522694912,weightuser,12
101,0.9177479504141957,0.9866392612457275,0.9876670241355896,0.17368961870670319,Pre,0.13177277116171696,weightuser,12
102,0.9999910611659288,1.0,1.0,0.9994279146194458,Post,7.094979588947615e-05,weightuser,13
103,0.969617061316967,0.9977116584777832,0.9988558292388916,0.20480549335479736,Pre,0.10295183860933885,weightuser,13
104,0.9893128499388695,0.990607738494873,0.9933701753616333,0.9812154769897461,Post,0.0020631006371771544,weightuser_p2p,0
105,0.8666263816412538,0.9657458662986755,0.9657458662986755,0.12486188113689423,Pre,0.13647375440927836,weightuser_p2p,0
106,0.9951834082603455,0.9947034120559692,0.9978813529014587,0.9894067645072937,Post,0.0016950209529605518,weightuser_p2p,1
107,0.8350602502468973,0.9152542352676392,0.9184321761131287,0.23516948521137238,Pre,0.10417633697323002,weightuser_p2p,1
108,0.992853675968945,0.9933554530143738,0.9966777563095093,0.9833887219429016,Post,0.002676548903360967,weightuser_p2p,2
109,0.7759032405447215,0.8704319000244141,0.8704319000244141,0.19712071120738983,Pre,0.08936762958755344,weightuser_p2p,2
110,0.8873355211690068,0.8947368264198303,0.9210526347160339,0.8026315569877625,Post,0.02691293872225906,weightuser_p2p,4
111,0.5561266441363841,0.6052631735801697,0.6578947305679321,0.2368421107530594,Pre,0.05554450307447672,weightuser_p2p,4
112,0.9971841406077147,0.9970617294311523,0.9990205764770508,0.9931439757347107,Post,0.0010881845021914064,weightuser_p2p,5
113,0.7328446386381984,0.8922624588012695,0.8922624588012695,0.2546522915363312,Pre,0.13593144185083791,weightuser_p2p,5
114,0.9996254295110703,1.0,1.0,0.9977169036865234,Post,0.0005727216436424488,weightuser_p2p,6
115,0.9248894103802741,0.9611872434616089,0.9965753555297852,0.16552510857582092,Pre,0.10521482455989715,weightuser_p2p,6
116,0.6401515156030655,0.6969696879386902,0.6969696879386902,0.5959596037864685,Post,0.025347040578301644,weightuser_p2p,7
117,0.4382891417481005,0.49494948983192444,0.5151515007019043,0.1818181872367859,Pre,0.050492963700813236,weightuser_p2p,7
118,0.9945891546085477,0.9933969378471375,0.9977989792823792,0.9860601425170898,Post,0.00230371818578453,weightuser_p2p,8
119,0.8310711686499417,0.9420396089553833,0.9435069561004639,0.21496698260307312,Pre,0.10504485578065714,weightuser_p2p,8
120,0.9986646817997098,1.0,1.0,0.9948979616165161,Post,0.0009413552828167293,weightuser_p2p,9
121,0.9303451832383871,0.9770408272743225,0.9885203838348389,0.2946428656578064,Pre,0.10200035465209611,weightuser_p2p,9
122,0.9961324920877814,0.9958224296569824,0.9984334111213684,0.9864229559898376,Post,0.0018363209139523199,weightuser_p2p,10
123,0.8873204928822815,0.9691905975341797,0.9843342304229736,0.22819843888282776,Pre,0.10520806107520049,weightuser_p2p,10
124,0.9945850195363164,0.9944203495979309,0.9962802529335022,0.983260989189148,Post,0.0017057512847705803,weightuser_p2p,11
125,0.9441064880229533,0.957222580909729,0.983260989189148,0.17482951283454895,Pre,0.10047063574617544,weightuser_p2p,11
126,0.9982335483655334,0.9969167709350586,1.0,0.9928057789802551,Post,0.0013160137713059577,weightuser_p2p,12
127,0.9315422691870481,0.9845837354660034,0.9886947870254517,0.17368961870670319,Pre,0.1239387128344723,weightuser_p2p,12
128,0.9999731834977865,1.0,1.0,0.9994279146194458,Post,0.00012092230597770067,weightuser_p2p,13
129,0.9759635962545872,0.9977116584777832,1.0,0.20480549335479736,Pre,0.10223299068163182,weightuser_p2p,13
130,0.9860497200861573,0.9878453016281128,0.9895027875900269,0.9823204278945923,Post,0.001250746754948242,localuser,0
131,0.972565604140982,0.9895027875900269,0.9895027875900269,0.12486188113689423,Pre,0.10680771426207074,localuser,0
132,0.9918068069964647,0.9936440587043762,0.9936440587043762,0.9894067645072937,Post,0.0013664145607887464,localuser,1
133,0.9799556417856365,0.9936440587043762,0.9936440587043762,0.23516948521137238,Pre,0.09384389859509758,localuser,1
134,0.9901543613523245,0.9911406636238098,0.9911406636238098,0.9833887219429016,Post,0.0015675635015889229,localuser,2
135,0.9777477995958179,0.9911406636238098,0.9911406636238098,0.19712071120738983,Pre,0.09836218183927545,localuser,2
136,0.8776726750656962,0.8815789222717285,0.8815789222717285,0.8026315569877625,Post,0.013893823434128837,localuser,4
137,0.867598662385717,0.8815789222717285,0.8815789222717285,0.2368421107530594,Pre,0.08067178096993644,localuser,4
138,0.9963271310552955,0.9970617294311523,0.9970617294311523,0.9931439757347107,Post,0.0009324061615522659,localuser,5
139,0.9847269835881889,0.9970617294311523,0.9970617294311523,0.2546522915363312,Pre,0.0919854446179668,localuser,5
140,0.9998929798603058,1.0,1.0,0.9988584518432617,Post,0.00033273913641414975,localuser,6
141,0.986854309681803,1.0,1.0,0.16552510857582092,Pre,0.10347828697955463,localuser,6
142,0.7059659091755748,0.6969696879386902,0.7272727489471436,0.6767676472663879,Post,0.010731173541154779,localuser,7
143,0.6979166669771075,0.6969696879386902,0.7272727489471436,0.1818181872367859,Pre,0.06589212783684903,localuser,7
144,0.9935688925907016,0.9933969378471375,0.994864284992218,0.9933969378471375,Post,0.00042508350302307175,localuser,8
145,0.9814059245400131,0.9933969378471375,0.994864284992218,0.21496698260307312,Pre,0.09656316347147695,localuser,8
146,0.9957748530432582,0.9961734414100647,0.9961734414100647,0.9936224222183228,Post,0.0006327411061001566,localuser,9
147,0.9848134377971292,0.9961734414100647,0.9961734414100647,0.2946428656578064,Pre,0.08695560649310705,localuser,9
148,0.9933583633974195,0.9112271666526794,0.9958224296569824,0.9112271666526794,Post,0.010415458316222021,localuser,10
149,0.9826860395260155,0.9937337040901184,0.9958224296569824,0.22819843888282776,Pre,0.0950639181528165,localuser,10
150,0.9940619375556707,0.9944203495979309,0.9944203495979309,0.983260989189148,Post,0.001389763408715937,localuser,11
151,0.9812558307312429,0.9944203495979309,0.9944203495979309,0.17482951283454895,Pre,0.10160966072400268,localuser,11
152,0.9964349968358874,0.9969167709350586,0.9979444742202759,0.9928057789802551,Post,0.0010743613546901234,localuser,12
153,0.9835720725823194,0.9969167709350586,0.9979444742202759,0.17368961870670319,Pre,0.10204123620905106,localuser,12
154,1.0,1.0,1.0,1.0,Post,0.0,localuser,13
155,0.9875750858336687,1.0,1.0,0.20480549335479736,Pre,0.09861969883630804,localuser,13
