,Average,Final Value,Maximum,Minimum,Position,Standard Deviation,Strategy,User
0,0.0003819043111904821,0.0002006349441372495,0.009861874777321103,0.0,Post,0.0017110853313974201,centraluser,0
1,1.3091120989256912,0.7123272709357433,10.220860733945145,0.0681108824080891,Pre,1.7243637519265924,centraluser,0
2,0.0018161870375113375,0.014622773735700468,0.014622773735700468,1.1810521140500054e-07,Post,0.0030071635331689263,centraluser,1
3,1.7377459471355434,1.000647156326859,5.301099715409456,0.24839350470790156,Pre,1.3184483082732776,centraluser,1
4,0.002754250770373453,0.00019420419901882904,0.020094663776930363,7.057975590358847e-06,Post,0.0038653112717175566,centraluser,2
5,2.8976981752212083,1.8735759296114483,23.401295374310205,0.7874572381140694,Pre,3.853301685142559,centraluser,2
6,0.0010453510663158694,6.280528000641223e-05,0.015732124075940292,2.4421144750874646e-07,Post,0.002787754177742907,centraluser,3
7,1.6059732425750957,0.6176715824339125,12.445675743950737,0.35050732559627956,Pre,1.9960985262808357,centraluser,3
8,0.012349237966579675,1.6202991367628365e-05,0.17797330938840725,9.882550146427933e-06,Post,0.03242073106889452,centraluser,4
9,2.5182395977183027,1.5570715757516713,7.521463760962853,0.4856716256875258,Pre,1.2367109940314451,centraluser,4
10,2.510551203902742e-05,3.5202652998428284e-08,0.00036163176327824395,1.6001244714024226e-09,Post,6.644769106047204e-05,centraluser,5
11,0.7679789185136944,0.2781181991500342,3.427679749943266,0.008458881659258233,Pre,0.92211499188387,centraluser,5
12,0.0029888870628339854,0.001045786484699228,0.03964361573370526,1.8391383475255018e-06,Post,0.007244845705269424,centraluser,6
13,1.6265522733989621,0.16945064843309168,15.646669102363846,0.16945064843309168,Pre,2.6470858264048704,centraluser,6
14,0.0008863242016615113,0.0002479893900630431,0.004540675093956066,3.84714419190211e-07,Post,0.0012019179300274394,centraluser,7
15,2.1434221388207693,2.9406986236572266,7.797054334120317,0.24791027108828226,Pre,1.4042022065416306,centraluser,7
16,0.0006783252749364503,1.651770657011565e-05,0.012409529483550761,0.0,Post,0.002228561136001847,stduser,0
17,1.4232103050821738,0.6001137352397299,10.185849719577366,0.13869462334192717,Pre,1.740883328341654,stduser,0
18,0.00048463981695812846,1.6987986026128326e-05,0.007859508530073582,7.798737240625435e-09,Post,0.0014050606807270347,stduser,1
19,1.550312214635452,1.24984374113172,5.236762205016947,0.1384598284124214,Pre,1.076857136083166,stduser,1
20,0.0034574661837627387,0.0015428855165373534,0.018858077183365823,3.8710877270204946e-05,Post,0.004690115436009597,stduser,2
21,3.0002718186527493,1.5381527442932128,23.44063722229004,0.5161951155662536,Pre,4.036361197833388,stduser,2
22,0.025226713607460836,0.047454391963025234,0.08306523163016115,0.00030112374674625493,Post,0.0226398060531379,stduser,3
23,2.987389758306331,0.9556460692964751,12.43662983466839,0.9556460692964751,Pre,2.246397582207629,stduser,3
24,0.04065166365992407,0.06388204580649645,0.25783880555314853,8.912040354369126e-07,Post,0.07276347845129087,stduser,4
25,2.716524232604674,1.7358999013900758,6.140537915910993,0.7324902284713019,Pre,1.3341623917740193,stduser,4
26,2.2670584437953465e-05,0.0,0.00023514672307940436,0.0,Post,4.927844210610135e-05,stduser,5
27,0.7440383922628961,0.1759158452885263,2.9132974963860225,0.003402553184157462,Pre,0.8725221195399252,stduser,5
28,0.01072896538374945,0.14214423886752287,0.14214423886752287,8.32003613819869e-07,Post,0.02576209941955952,stduser,6
29,1.6083030870875668,0.9334231752927612,15.655653882188862,0.1961262756515117,Pre,2.6567606015698733,stduser,6
30,0.0488686890809775,0.05651162871110591,0.08524436717396425,0.020627960221187312,Post,0.015766579452026502,stduser,7
31,2.434786815280305,2.3167966505638637,7.934330746643525,0.622686643349497,Pre,1.5170972728960732,stduser,7
32,0.0034925647627014837,2.7305624756151633e-07,0.0507384370534848,0.0,Post,0.009830949019137204,stduser_p2p,0
33,1.8659842512013118,0.3066108439467911,10.185849719577366,0.23761939263751364,Pre,1.9318622378433683,stduser_p2p,0
34,0.006589488238421052,7.941816356496592e-05,0.10520948822819197,1.1037896522717954e-09,Post,0.02231488762187661,stduser_p2p,1
35,1.8514543366101055,2.148391441062645,5.3604878672847045,0.5659675774750886,Pre,0.9579176635045226,stduser_p2p,1
36,0.011606622412588608,0.08551491468343043,0.15219514228694953,0.0,Post,0.0333489892769077,stduser_p2p,2
37,3.490690743402829,3.634637859132555,23.473539957924494,0.7738093260734801,Pre,4.011845414992577,stduser_p2p,2
