Testing user models (post fit) on global model aggregate data,
loss-globaluser,1.2328082824428848,0.8710298538208008,
Local only,
loss-user-0:,2.6588525544633304,0.7613089680671692,
loss-user-1:,2.601479106117488,0.7651588320732117,
loss-user-2:,2.088461298536764,0.8200192451477051,
loss-user-3:,2.099987345979808,0.7776708602905273,
loss-user-4:,2.9380395710324874,0.7709335684776306,
loss-user-5:,2.1375312299171583,0.7574591040611267,
loss-user-6:,2.731879900219436,0.7699711322784424,
loss-user-7:,4.886604114734663,0.7112608551979065,
All (traditional),
loss-user-0:,0.6263835143915952,0.9018287062644958,
loss-user-1:,0.6336739068374991,0.9114533066749573,
loss-user-2:,0.6801400127586159,0.8999037742614746,
loss-user-3:,0.6341887233936583,0.9066410064697266,
loss-user-4:,1.619408593924867,0.8373435735702515,
loss-user-5:,0.5969032070718607,0.9114533066749573,
loss-user-6:,0.6218130334967934,0.9124158024787903,
loss-user-7:,0.8436647311382443,0.8979788422584534,
Std dev Central,
loss-user-0:,0.6899133857565493,0.9114533066749573,
loss-user-1:,0.6905406661502126,0.910490870475769,
loss-user-2:,0.6783781986077638,0.9008662104606628,
loss-user-3:,0.7471157774709917,0.8922040462493896,
loss-user-4:,1.261494025458959,0.7738209962844849,
loss-user-5:,0.651842033472163,0.9124158024787903,
loss-user-6:,0.6559269264951431,0.909528374671936,
loss-user-7:,1.4638085800039988,0.8681424260139465,
Std dev P2P,
loss-user-0:,0.8137457692965157,0.8825793862342834,
loss-user-1:,0.8988325258679286,0.8768045902252197,
loss-user-2:,0.8798783182571877,0.8845043182373047,
loss-user-3:,0.8842149758935509,0.8806544542312622,
loss-user-4:,1.653846483602331,0.8142444491386414,
loss-user-5:,0.8516765496934658,0.878729522228241,
loss-user-6:,0.8360421370434341,0.8873917460441589,
loss-user-7:,1.3630482317742667,0.8662174940109253,
Weighted avg Central,
loss-user-0:,0.7749231158417041,0.8941289782524109,
loss-user-1:,0.7801681126987485,0.8941289782524109,
loss-user-2:,0.786393705286351,0.9018287062644958,
loss-user-3:,0.8207587860745802,0.8950914144515991,
loss-user-4:,1.2048698566834273,0.8633301258087158,
loss-user-5:,0.7502939415082912,0.8970163464546204,
loss-user-6:,0.7531650806430591,0.8979788422584534,
loss-user-7:,1.085782448566801,0.8864292502403259,
Weighted avg P2P,
loss-user-0:,0.7744913255370104,0.9018287062644958,
loss-user-1:,0.7613607202302171,0.9037536382675171,
loss-user-2:,0.7902526228425737,0.8989412784576416,
loss-user-3:,0.7430086670577102,0.9018287062644958,
loss-user-4:,1.3829270598951473,0.8565928936004639,
loss-user-5:,0.752983573540769,0.9047160744667053,
loss-user-6:,0.7499489391300801,0.9076034426689148,
loss-user-7:,1.2328082824428848,0.8710298538208008,
